HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK KESEHATAN, PENDIDIKAN, DAN TRANSPOR 82 KOTA DI INDONESIA 2016;Tidak ada;0 eksemplar2
STATISTIK KEUANGAN PEMERINTAHAN KABUPATEN/KOTA 2011-2012;Tidak ada;0 eksemplar2
STATISTIK KEUANGAN PEMERINTAHAN PROVINSI 2008-2011;Tidak ada;1 eksemplar2
NILAI TUKAR VALUTA ASING DI INDONESIA 2013;Tidak ada;0 eksemplar2
INDEKS HARGA PERDAGANGAN BESAR (IHPB) INDONESIA (2010=100) 2016;Tidak ada;0 eksemplar2
INDEKS HARGA PRODUSEN INDONESIA 2016;Tidak ada;1 eksemplar3
STATISTIK KOPERASI INDONESIA 2014;Tidak ada;1 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) FEBRUARI 2014;Tidak ada;0 eksemplar2
STATISTIK KEUANGAN PEMERINTAHAN KABUPATEN/KOTA 2011-2012;Tidak ada;0 eksemplar2
HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK MAKANAN DI 66 KOTA DI INDONESIA 2013;Tidak ada;1 eksemplar2
INDEKS KEMAHALAN KONSTRUKSI PROVINSI DAN KABUPATEN/KOTA 2013;Tidak ada;1 eksemplar2
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA JENIS BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JANUARI-JUNI 2011;Tidak ada;1 eksemplar3
INDEKS HARGA KONSUMEN (IHK) 66 KOTA DI INDONESIA (2007=100) 2012;Tidak ada;0 eksemplar3
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA KOMODITAS JANUARI-JUNI 2010;Tidak ada;0 eksemplar3
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA KOMODITAS JULI-DESEMBER 2010;Tidak ada;0 eksemplar3
HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK KESEHATAN,PENDIDIKAN,DAN TRANSPOR DI 66 KOTA DI INDONESIA 2010;Tidak ada;0 eksemplar3
BENCHMARK STATISTIK KONSTRUKSI 1990-2013;Tidak ada;0 eksemplar3
HARGA KONSUMEN NASIONAL BEBERAPA BARANG DAN JASA 2015;Tidak ada;1 eksemplar2
HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK SANDANG 82 KOTA DI INDONESIA 2015;Tidak ada;1 eksemplar2
HARGA KONSUMEN BEBERAPA BARANG DAN JASA KELOMPOK MAKANAN DI 66 KOTA DI INDONESIA 2012;Tidak ada;0 eksemplar2
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JANUARI-JUNI 2014;Tidak ada;1 eksemplar2
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA JENIS BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JANUARI-JUNI 2011;Tidak ada;1 eksemplar3
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA JENIS BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JANUARI-JUNI 2015;Tidak ada;1 eksemplar3
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR MENURUT KELOMPOK KOMODITI DAN NEGARA MARET 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR MENURUT KELOMPOK KOMODITI DAN NEGARA SEPTEMBER 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR MARET 2013;Tidak ada;1 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MEI 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MEI 2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) SEPTEMBER 2017;Tidak ada;0 eksemplar2
STATISTIK PERDAGANGAN LUAR NEGERI INDONESIA EKSPOR MENURUT KODE SITC 2015-2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR MENURUT KELOMPOK KOMODITI DAN NEGARA JUNI 2017;Tidak ada;0 eksemplar2
STATISTIK PASAR MODAL 2012;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) AGUSTUS 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR APRIL 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) SEPTEMBER 2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JULI 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR SEPTEMBER 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR AGUSTUS 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) FEBRUARI 2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR JULI 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR JUNI 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR OKTOBER 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR MEI 2013;Tidak ada;1 eksemplar2
HARGA KONSUMEN BEBERAPA BARANG DAN JASA, KELOMPOK PERUMAHAN DI 66 KOTA DI INDONESIA 2013;Tidak ada;0 eksemplar2
HARGA KONSUMEN BEBERAPA KELOMPOK MAKANAN DI 66 KOTA DI INDONESIA 2010;Tidak ada;0 eksemplar2
PERKEMBANGAN MINGGUAN HARGA ECERAN BEBERAPA JENIS BAHAN POKOK DI IBUKOTA PROVINSI SELURUH INDONESIA JULI-DESEMBER 2009;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MARET 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MARET 2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR OKTOBER 2016;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) DESEMBER 2016;Tidak ada;0 eksemplar2
STATISTIK KEUANGAN PEMERINTAHAN KABUPATEN/KOTA 2011-2012;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JUNI 2017;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR OKTOBER 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI - IMPOR JANUARI 2013;Tidak ada;0 eksemplar2
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) FEBRUARI 2017;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) MEI 2016;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) NOVEMBER 2016;Tidak ada;0 eksemplar1
STATISTIK KEUANGAN PEMERINTAHAN KABUPATEN/KOTA 2009-2010;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR MENURUT KELOMPOK KOMODITI DAN NEGARA OKTOBER 2017;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) AGUSTUS 2016;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR MENURUT KELOMPOK KOMODITI DAN NEGARA JULI 2017;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) SEPTEMBER 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) MARET 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) FEBRUARI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JUNI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JUNI 2015;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) NOVEMBER 2015;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) NOVEMBER 2015;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MEI 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) FEBRUARI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JANUARI 2015;Tidak ada;0 eksemplar1
ANALISA KOMODITI EKSPOR 2007-2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) MEI 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) MARET 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MEI 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) NOVEMBER 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) OKTOBER 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) SEPTEMBER 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) MARET 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JANUARI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) SEPTEMBER 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) OKTOBER 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) DESEMBER 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) SEPTEMBER 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JULI 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) FEBRUARI 2015;Tidak ada;0 eksemplar1
STATISTIK TRANSPORTASI DARAT 2015;Tidak ada;0 eksemplar1
STATISTIK PERDAGANGAN LUAR NEGERI INDONESIA EKSPOR 2016 JILID I;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) MARET 2016;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JANUARI 2014;Tidak ada;0 eksemplar1
STATISTIK PERDAGANGAN LUAR NEGERI INDONESIA EKSPOR MENURUT KODE ISIC 2015-2016;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) APRIL 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) JUNI 2015;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) OKTOBER 2013;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) FEBRUARI 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) NOVEMBER 2014;Tidak ada;0 eksemplar1
STATISTIK PERDAGANGAN LUAR NEGERI INDONESIA EKSPOR 2016 JILID II;Tidak ada;1 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) AGUSTUS 2015;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) DESEMBER 2013;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC AGUSTUS 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC BULAN DESEMBER 2020;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012-2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC OKTOBER 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JUNI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JANUARI 2016;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KELOMPOK KOMODITI DAN NEGARA) APRIL 2015;Tidak ada;0 eksemplar1
DISTRIBUSI PERDAGANGAN KOMODITAS GULA PASIR INDONESIA 2016;Tidak ada;0 eksemplar1
ANALISIS HASIL SE2016 LANJUTAN POTENSI PENINGKATAN KINERJA USAHA MIKRO KECIL PROVINSI SULAWESI BARAT;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI IMPOR JUNI 2012;Tidak ada;0 eksemplar1
STATISTIK SOLUS PER AQUA (SPA) 2015;Tidak ada;0 eksemplar1
STATISTIK PERDAGANGAN LUAR NEGERI INDONESIA EKSPOR MENURUT KODE ISIC 2014-2015;Tidak ada;0 eksemplar1
STATISTIK TINGKAT PENGHUNIAN KAMAR HOTEL KOTA SINGKAWANG 2010;Tidak ada;0 eksemplar1
STATISTIK JASA PERJALANAN WISATA 2011;Tidak ada;0 eksemplar1
TINGKAT PENGHUNIAN KAMAR HOTEL 2012;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012-2013;Tidak ada;0 eksemplar1
TINGKAT PENGHUNIAN KAMAR HOTEL 2010;Tidak ada;1 eksemplar1
DISTRIBUSI PERDAGANGAN KOMODITAS TELUR AYAM RAS INDONESIA 2016;Tidak ada;1 eksemplar1
STATISTIK TELEKOMUNIKASI INDONESIA 2012;Tidak ada;0 eksemplar1
STATISTIK PERUSAHAAN INFORMASI DAN KOMUNIKASI 2013;Tidak ada;0 eksemplar1
PROFIL PENGGUNAAN DAN PEMANFAATAN TEKNOLOGI INFORMASI DAN KOMUNIKASI SEKTOR PENDIDIKAN 2015;Tidak ada;1 eksemplar1
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2005;Tidak ada;0 eksemplar1
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2012;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JANUARI 2016;Tidak ada;0 eksemplar1
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2011;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012;Tidak ada;0 eksemplar1
TINGKAT PENGHUNIAN KAMAR HOTEL 2007;Tidak ada;0 eksemplar1
DISTRIBUSI PERDAGANGAN KOMODITAS BERAS INDONESIA 2016;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR 2007-2010;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012-2015;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2013-2018;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012-2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2012-2014;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR 2007-2011;Tidak ada;0 eksemplar1
DISTRIBUSI PERDAGANGAN KOMODITAS MINYAK GORENG INDONESIA 2016;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC SEPTEMBER 2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC APRIL 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC BULAN SEPTEMBER 2019;Tidak ada;0 eksemplar1
STATISTIK PERUSAHAAN INFORMASI DAN KOMUNIKASI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JULI 2014;Tidak ada;0 eksemplar1
BULETIN STATISTIK PERDAGANGAN LUAR NEGERI EKSPOR (MENURUT KODE HARMONIZED SYSTEM, HS) JULI 2015;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC AGUSTUS 2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JULI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC BULAN JULI 2019;Tidak ada;0 eksemplar1
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2013;Tidak ada;0 eksemplar1
STATISTIK TELEKOMUNIKASI INDONESIA 2013;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JUNI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC MEI 2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC APRIL 2016;Tidak ada;0 eksemplar1
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2013;Tidak ada;0 eksemplar1
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2012;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC MEI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC BULAN OKTOBER 2019;Tidak ada;0 eksemplar1
STATISTIK KARAKTERISTIK USAHA 2019;Tidak ada;1 eksemplar1
PROFIL PENGGUNAAN DAN PEMANFAATAN TEKNOLOGI INFORMASI DAN KOMUNIKASI SEKTOR BISNIS 2015;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC OKTOBER 2016;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JUNI 2017;Tidak ada;0 eksemplar1
STATISTIK E-COMMERCE 2019;Tidak ada;0 eksemplar1
TINGKAT PENGHUNIAN KAMAR HOTEL 2011;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC MARET 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC JULI 2016;Tidak ada;0 eksemplar1
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2014;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC SEPTEMBER 2017;Tidak ada;0 eksemplar1
STATISTIK E-COMMERCE 2019;Tidak ada;0 eksemplar1
LAPORAN PEREKONOMIAN INDONESIA 2006;Tidak ada;0 eksemplar1
LAPORAN PEREKONOMIAN INDONESIA 2017;Tidak ada;0 eksemplar1
LAPORAN PEREKONOMIAN INDONESIA 2013;Tidak ada;0 eksemplar1
LAPORAN PEREKONOMIAN INDONESIA 2019;Tidak ada;0 eksemplar1
NERACA RUMAH TANGGA INDONESIA TAHUN 2012-2014;Tidak ada;0 eksemplar1
STATISTIK INFRASTRUKTUR INDONESIA 2014;Tidak ada;0 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2013 - BUKU 1 PULAU SUMATERA;Tidak ada;0 eksemplar1
PRODUK DOMESTIK REGIONAL BRUTO KABUPATEN/KOTA DI INDONESIA 2012-2016;Tidak ada;0 eksemplar1
INDIKATOR EKONOMI NOVEMBER 2016;1;1 eksemplar
INDIKATOR EKONOMI OKTOBER 2016;1;1 eksemplar
INDIKATOR EKONOMI JUNI 2015;1;1 eksemplar
INDIKATOR EKONOMI MARET 2015;Tidak ada;0 eksemplar
STATISTIK TRANSPORTASI UDARA 2016;1;0 eksemplar
INDEKS TENDENSI BISNIS DAN INDEKS TENDENSI KONSUMEN 2016;Tidak ada;0 eksemplar
STATISTIK OBJEK DAYA TARIK WISATA 2017;1;1 eksemplar
TINGKAT PENGHUNIAN KAMAR HOTEL 2018;1;0 eksemplar
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2013;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;Tidak ada;1 eksemplar3
STATISTIK TRANSPORTASI LAUT 2018;1;0 eksemplar
STATISTIK WISATAWAN NUSANTARA 2018;1;1 eksemplar
INDIKATOR EKONOMI APRIL 2017;Tidak ada;0 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;0 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2010;Tidak ada;0 eksemplar
NERACA LEMBAGA NON PROFIT YANG MELAYANI RUMAH TANGGA TAHUN 2012-2014;Tidak ada;0 eksemplar
NERACA LEMBAGA NON PROFIT YANG MELAYANI RUMAH TANGGA 2013-2015;Tidak ada;0 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 3 PULAU KALIMANTAN;Tidak ada;0 eksemplar
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2015;1;0 eksemplar
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2016;Tidak ada;0 eksemplar
STATISTIK KUNJUNGAN WISATAWAN MANCANEGARA 2016;1;1 eksemplar
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar
STATISTIK INFRASTRUKTUR INDONESIA 2014;Tidak ada;0 eksemplar
INDIKATOR EKONOMI JULI 2016;1;1 eksemplar
INDIKATOR EKONOMI SEPTEMBER 2016;1;1 eksemplar
INDIKATOR EKONOMI MEI 2015;1;0 eksemplar
LAPORAN PEREKONOMIAN INDONESIA 2005;1;1 eksemplar
STATISTIK TRANSPORTASI LAUT 2016;1;1 eksemplar
STATISTIK TRANSPORTASI DARAT 2018;1;1 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 1 PULAU SUMATERA;Tidak ada;0 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 3 PULAU KALIMANTAN;Tidak ada;0 eksemplar
TINJAUAN REGIONAL BERDASARKAN PDRB KABUPATEN/KOTA 2010-2014 - BUKU 4 PULAU SULAWESI;Tidak ada;1 eksemplar3
STATISTIK HOTEL DAN AKOMODASI LAINNYA DI INDONESIA 2015;2;2 eksemplar
PROFIL PENGGUNAAN DAN PEMANFAATAN TEKNOLOGI INFORMASI DAN KOMUNIKASI SEKTOR PENDIDIKAN 2015;Tidak ada;1 eksemplar1
INDEKS UNIT VALUE EKSPOR MENURUT KODE SITC FEBRUARI 2017;Tidak ada;0 eksemplar1
INDIKATOR PEMBANGUNAN BERKELANJUTAN 2014;Tidak ada;0 eksemplar1
INDIKATOR EKONOMI MEI 2016;1;0 eksemplar
INDIKATOR EKONOMI FEBRUARI 2015;Tidak ada;0 eksemplar
PROFIL KEPENDUDUKAN PROVINSI SULAWESI UTARA 1990;1;1 eksemplar
PENDUDUK INDONESIA HASIL SENSUS PENDUDUK 1990 SERI: L1;Tidak ada;8 eksemplar1
TINJAUAN REGIONAL BERDASARKAN PDRB KAB/KOTA BUKU 5 NUSA TENGGARA, MALUKU & PAPUA 2014-2018;1;1 eksemplar
KOTA KOTAMOBAGU DALAM ANGKA 2020;Tidak ada;0 eksemplar1
KECAMATAN CIBITUNG DALAM ANGKA 2011;3;1
KECAMATAN CURUGBITUNG DALAM ANGKA 2008;Tidak ada;1 eksemplar1
KECAMATAN GEGER BITUNG DALAM ANGKA 2008;1;1 eksemplar
